volid,filename,title,enumcron
inu.30000093238743,scrutiny,Scrutiny,"(v.2,no.1 1933)"
mdp.39015027552002,scrutiny,Scrutiny,
mdp.39015009324222,scrutiny,Scrutiny,(v.16 1949)
mdp.39015027552085,scrutiny,Scrutiny,(v.17 1950)
inu.30000080776903,horizon,Horizon,"(v.11,no.61-66 1945)"
inu.30000080776994,horizon,Horizon,"(v.2,no.8-12 1940)"
inu.30000080776978,horizon,Horizon,"(v.4,no.19-24 1941)"
inu.30000080776986,horizon,Horizon,"(v.3,no.13-18 1941)"
mdp.39015019084634,horizon,Horizon,
inu.30000080776887,horizon,Horizon,"(v.13-14,no.73-84 1946)"
inu.30000080776820,horizon,Horizon,"(v.20,no.115-121 1949-1950)"
mdp.39015012289917,horizon,Horizon,
inu.30000080776960,horizon,Horizon,"(v.5,no.25-30 1942)"
mdp.39015028058868,horizon,Horizon,
inu.30000080776895,horizon,Horizon,"(v.12,no.67-72 1945)"
inu.30000080776952,horizon,Horizon,"(v.6,no.31-36 1942)"
inu.30000080776937,horizon,Horizon,"(v.8,no.43-48 1943)"
inu.30000080776929,horizon,Horizon,"(v.9,no.49-54 1944)"
mdp.39015028058926,horizon,Horizon,
inu.30000080776846,horizon,Horizon,"(v.18,no.103-108 1948)"
inu.30000080776945,horizon,Horizon,"(v.7,no.37-42 1943)"
mdp.39015004745264,horizon,Horizon,
mdp.39015028058900,horizon,Horizon,
mdp.39015028058918,horizon,Horizon,
umn.31951p00894419k,horizon,Horizon,
mdp.39015028058892,horizon,Horizon,
inu.30000080776861,horizon,Horizon,"(v.16,no.90-96 1947)"
mdp.39015011020255,horizon,Horizon,
inu.30000117320964,horizon,Horizon,
inu.30000080776838,horizon,Horizon,"(v.19,no.109-114 1949)"
inu.30000080776853,horizon,Horizon,"(v.17,no.97-101 1948)"
mdp.39015028058884,horizon,Horizon,
inu.30000080776911,horizon,Horizon,"(v.10,no.55-60 1944)"
inu.30000080776879,horizon,Horizon,"(v.15,no.85-89 1947)"
mdp.39015028058876,horizon,Horizon,
umn.319510014436143,newstatesman,New Statesman,(v.8 (1916-17))
coo.31924065580635,newstatesman,New Statesman,(v.19 1922)
mdp.39015073050786,newstatesman,New Statesman,(n.s. v.102 Jul-Dec 1981)
mdp.39015073050901,newstatesman,New Statesman,(n.s. v.100 Jul-Dec 1980)
mdp.39015073107768,newstatesman,New Statesman,(v.8 Oct-Mar 1916-1917)
mdp.39015073051040,newstatesman,New Statesman,(n.s. v.113 Jan-Jun 1987)
umn.31951001443617x,newstatesman,New Statesman,(v.11 (1918))
umn.31951001443609w,newstatesman,New Statesman,(v.3 (1914))
mdp.39015073107545,newstatesman,New Statesman,(v.13 Apr-Sep 1919)
umn.319510014436119,newstatesman,New Statesman,(v.5 (1915))
umn.319510014436135,newstatesman,New Statesman,(v.7 (1916))
mdp.39015020653922,newstatesman,New Statesman,(n.s. v.111 Apr-Jun 1986)
mdp.39015073050778,newstatesman,New Statesman,(n.s. v.101 1981)
umn.319510014436208,newstatesman,New Statesman,(v.14 (1919-20))
mdp.39015073107479,newstatesman,New Statesman,(v.4 Oct-Apr 1914-1915)
umn.31951001443619t,newstatesman,New Statesman,(v.13 (1919))
umn.319510014436224,newstatesman,New Statesman,(v.16 (1920-21))
mdp.39015073107529,newstatesman,New Statesman,(v.20 Oct-Apr 1922-1923)
mdp.39015073050828,newstatesman,New Statesman,(n.s. v.108 Jul-Dec 1984)
mdp.39015073107701,newstatesman,New Statesman,(v.10 Oct-Mar 1917-1918)
mdp.39015073050919,newstatesman,New Statesman,(n.s. v.103 Jan-Jun 1982)
mdp.39015073050851,newstatesman,New Statesman,
mdp.39015073107644,newstatesman,New Statesman,(v.2 Jan-Apr 1914)
mdp.39015073107685,newstatesman,New Statesman,(v.3 Apr-Oct 1914)
mdp.39015020653898,newstatesman,New Statesman,(n.s. v.109 Jan-Apr 1985)
mdp.39015073050810,newstatesman,New Statesman,(n.s. v.106 Jul-Sep 1983)
coo.31924065580486,newstatesman,New Statesman,
mdp.39015073050927,newstatesman,New Statesman,(n.s. v.93-96 1977-1978 Index)
mdp.39015073051024,newstatesman,New Statesman,
mdp.39015073107735,newstatesman,New Statesman,(v.11 Apr-Sep 1918)
mdp.39015073107065,newstatesman,New Statesman,(n.s. v.18 Oct-Dec 1939)
uc1.32106019966024,newstatesman,New Statesman,
umn.319510014436070,newstatesman,New Statesman,(v.1 (1913))
uc1.b000549808,newstatesman,New Statesman,(v.2 (1914))
uc1.b000549822,newstatesman,New Statesman,(v.16 (1921))
mdp.39015073051107,newstatesman,New Statesman,(n.s. v.107 Apr-Jun 1984)
coo.31924065580478,newstatesman,New Statesman,(v.17 1921)
coo.31924087517565,newstatesman,New Statesman,
mdp.39015073107669,newstatesman,New Statesman,(v.7 Apr-Sept 1916)
mdp.39015073051081,newstatesman,New Statesman,(n.s. v.106 Oct-Dec 1983)
umn.31951001443610b,newstatesman,New Statesman,(v.4 (1914-15))
mdp.39015029402966,newstatesman,New Statesman,
mdp.39015073107651,newstatesman,New Statesman,(v.14 Oct-Apr 1919-1920)
mdp.39015073107602,newstatesman,New Statesman,(v.16 Oct-Apr 1920-1921)
mdp.39015033008494,newstatesman,New Statesman,
mdp.39015073107859,newstatesman,New Statesman,(v.17 Apr-Oct 1921)
coo.31924065580551,newstatesman,New Statesman,(v.9 1917)
mdp.39015073050794,newstatesman,New Statesman,(n.s. 105 1983 Index)
mdp.39015073107560,newstatesman,New Statesman,(v.15 Apr-Oct 1920)
mdp.39015073050885,newstatesman,New Statesman,(n.s. v.111 Jan-Mar 1986)
mdp.39015073050893,newstatesman,New Statesman,
mdp.39015073050950,newstatesman,New Statesman,(n.s. v.107 Jan-Mar 1984)
mdp.39015073051065,newstatesman,New Statesman,(n.s. v.104 Jul-Dec 1982)
mdp.39015020653906,newstatesman,New Statesman,(n.s. v.109 May-Jun 1985)
mdp.39015073107628,newstatesman,New Statesman,(v.12 Oct-Mar 1918-1919)
mdp.39015073107495,newstatesman,New Statesman,(v.8 Oct-Apr 1921-1922)
mdp.39015073107875,newstatesman,New Statesman,(v.9 Apr-Sep 1917)
umn.31951001443616z,newstatesman,New Statesman,(v.10 (1917-18))
mdp.39015020653914,newstatesman,New Statesman,(n.s. v.110 Sep-Dec 1985)
mdp.39015020653930,newstatesman,New Statesman,(n.s. v.112 Sep-Dec 1986)
mdp.39015073051073,newstatesman,New Statesman,(n.s. v.112 Jul-Aug 1986)
umn.319510014436127,newstatesman,New Statesman,(v.6 (1915-16))
coo.31924065580627,newstatesman,New Statesman,
mdp.39015073107883,newstatesman,New Statesman,(v.5 Apr-Oct 1915)
mdp.39015073050943,newstatesman,New Statesman,(n.s. v.105 Jan-Jun 1983)
umn.319510014436216,newstatesman,New Statesman,(v.15 (1920))
mdp.39015073107511,newstatesman,New Statesman,(v.6 Oct-Apr 1915-1916)
uc1.32106010295852,newstatesman,New Statesman,
uc1.aa0000293845,edinburgh,Edinburgh Review,
mdp.39015082395255,edinburgh,Edinburgh Review,
mdp.39015082395685,edinburgh,Edinburgh Review,
hvd.hw3mvr,edinburgh,Edinburgh Review,
coo.31924069360760,edinburgh,Edinburgh Review,
uc1.b2973566,edinburgh,Edinburgh Review,
ien.35556000735803,edinburgh,Edinburgh Review,
mdp.39015011232512,edinburgh,Edinburgh Review,
njp.32101076378999,edinburgh,Edinburgh Review,
inu.30000093204034,edinburgh,Edinburgh Review,
hvd.hw3ms8,edinburgh,Edinburgh Review,
uc1.32106019934154,edinburgh,Edinburgh Review,
mdp.39015082395438,edinburgh,Edinburgh Review,
uc1.b2973026,edinburgh,Edinburgh Review,
mdp.39015082395560,edinburgh,Edinburgh Review,
uc1.b2973044,edinburgh,Edinburgh Review,
uc1.b2973124,edinburgh,Edinburgh Review,
hvd.hw3mso,edinburgh,Edinburgh Review,
uc1.32106019934493,edinburgh,Edinburgh Review,
njp.32101076380169,edinburgh,Edinburgh Review,
njp.32101076380078,edinburgh,Edinburgh Review,
njp.32101076380284,edinburgh,Edinburgh Review,
uc1.$b622974,edinburgh,Edinburgh Review,
hvd.hw3mum,edinburgh,Edinburgh Review,
uc1.32106019934014,edinburgh,Edinburgh Review,
hvd.hw3msp,edinburgh,Edinburgh Review,
njp.32101076379765,edinburgh,Edinburgh Review,
hvd.hw3mwb,edinburgh,Edinburgh Review,
hvd.hw3msk,edinburgh,Edinburgh Review,
hvd.hw3mvw,edinburgh,Edinburgh Review,
uc1.$b622957,edinburgh,Edinburgh Review,
uc1.aa0000296483,edinburgh,Edinburgh Review,
njp.32101076378270,edinburgh,Edinburgh Review,
uc1.32106009590040,edinburgh,Edinburgh Review,
njp.32101076378346,edinburgh,Edinburgh Review,
uc1.b2973547,edinburgh,Edinburgh Review,
inu.30000093205288,edinburgh,Edinburgh Review,
njp.32101076379559,edinburgh,Edinburgh Review,
uc1.$b623330,edinburgh,Edinburgh Review,
uc1.$b623359,edinburgh,Edinburgh Review,
hvd.hw3mu7,edinburgh,Edinburgh Review,
uc1.aa0000293837,edinburgh,Edinburgh Review,
uc1.b2973362,edinburgh,Edinburgh Review,
uc1.b2973315,edinburgh,Edinburgh Review,
uc1.aa0000296251,edinburgh,Edinburgh Review,
uc1.$b622923,edinburgh,Edinburgh Review,
uc1.32106019607883,edinburgh,Edinburgh Review,
uc1.aa0000296327,edinburgh,Edinburgh Review,
uc1.32106019608105,edinburgh,Edinburgh Review,
hvd.hw3mtn,edinburgh,Edinburgh Review,
ien.35556000735662,edinburgh,Edinburgh Review,
mdp.39015020072057,edinburgh,Edinburgh Review,
uc1.b2973364,edinburgh,Edinburgh Review,
inu.30000093204950,edinburgh,Edinburgh Review,
njp.32101076379328,edinburgh,Edinburgh Review,
hvd.32044092648377,edinburgh,Edinburgh Review,
uc1.aa0000296376,edinburgh,Edinburgh Review,
uc1.$b623361,edinburgh,Edinburgh Review,
uc1.aa0000296962,edinburgh,Edinburgh Review,
mdp.39015082395537,edinburgh,Edinburgh Review,
uc1.b2973005,edinburgh,Edinburgh Review,
uc1.b2973297,edinburgh,Edinburgh Review,
uc1.aa0000295733,edinburgh,Edinburgh Review,
inu.30000093205437,edinburgh,Edinburgh Review,
hvd.hw3mvv,edinburgh,Edinburgh Review,
inu.30000093205239,edinburgh,Edinburgh Review,
hvd.hw3msq,edinburgh,Edinburgh Review,
uc1.b2973112,edinburgh,Edinburgh Review,
njp.32101076380144,edinburgh,Edinburgh Review,
uc1.aa0000294397,edinburgh,Edinburgh Review,
hvd.hw3msb,edinburgh,Edinburgh Review,
inu.30000093204604,edinburgh,Edinburgh Review,
uc1.aa0000294298,edinburgh,Edinburgh Review,
umn.319510018884421,edinburgh,Edinburgh Review,
hvd.hw3muw,edinburgh,Edinburgh Review,
inu.30000093205726,edinburgh,Edinburgh Review,
uc1.32106019608071,edinburgh,Edinburgh Review,
uc1.b2973553,edinburgh,Edinburgh Review,
uc1.b2973253,edinburgh,Edinburgh Review,
hvd.hw3mr4,edinburgh,Edinburgh Review,
hvd.hw3msx,edinburgh,Edinburgh Review,
uc1.aa0000293969,edinburgh,Edinburgh Review,
hvd.hw3mu9,edinburgh,Edinburgh Review,
mdp.39015012875707,edinburgh,Edinburgh Review,
inu.30000093205098,edinburgh,Edinburgh Review,
njp.32101076379336,edinburgh,Edinburgh Review,
uc1.32106019933735,edinburgh,Edinburgh Review,
njp.32101076379781,edinburgh,Edinburgh Review,
hvd.hw3muh,edinburgh,Edinburgh Review,
njp.32101076380193,edinburgh,Edinburgh Review,
uc1.$b623344,edinburgh,Edinburgh Review,
inu.30000093204943,edinburgh,Edinburgh Review,
mdp.39015082395651,edinburgh,Edinburgh Review,
mdp.39015082395545,edinburgh,Edinburgh Review,
inu.30000093204612,edinburgh,Edinburgh Review,
uc1.aa0000294330,edinburgh,Edinburgh Review,
njp.32101076379799,edinburgh,Edinburgh Review,
uc1.b2973332,edinburgh,Edinburgh Review,
uc1.$b623347,edinburgh,Edinburgh Review,
njp.32101076379310,edinburgh,Edinburgh Review,
uc1.aa0000295972,edinburgh,Edinburgh Review,
uc1.aa0000293829,edinburgh,Edinburgh Review,
uc1.b2973004,edinburgh,Edinburgh Review,
uc1.b2972990,edinburgh,Edinburgh Review,
uc1.32106019607941,edinburgh,Edinburgh Review,
inu.30000093203937,edinburgh,Edinburgh Review,
inu.30000093204356,edinburgh,Edinburgh Review,
njp.32101076379492,edinburgh,Edinburgh Review,
njp.32101076379377,edinburgh,Edinburgh Review,
njp.32101076380177,edinburgh,Edinburgh Review,
uc1.aa0000296616,edinburgh,Edinburgh Review,
hvd.hw3mrz,edinburgh,Edinburgh Review,
njp.32101076379930,edinburgh,Edinburgh Review,
uc1.$b622934,edinburgh,Edinburgh Review,
hvd.hw3mru,edinburgh,Edinburgh Review,
uc1.b2973271,edinburgh,Edinburgh Review,
hvd.32044092648591,edinburgh,Edinburgh Review,
mdp.39015030193737,edinburgh,Edinburgh Review,
uc1.b2973032,edinburgh,Edinburgh Review,
coo.31924069360752,edinburgh,Edinburgh Review,
hvd.hw3mrh,edinburgh,Edinburgh Review,
njp.32101076378817,edinburgh,Edinburgh Review,
mdp.39015011256081,edinburgh,Edinburgh Review,
uc1.b2973294,edinburgh,Edinburgh Review,
mdp.39015030193695,edinburgh,Edinburgh Review,
hvd.hw3mqt,edinburgh,Edinburgh Review,
uc1.b2973534,edinburgh,Edinburgh Review,
uc1.32106019608139,edinburgh,Edinburgh Review,
inu.30000093205718,edinburgh,Edinburgh Review,
uc1.b2973281,edinburgh,Edinburgh Review,
uc1.$b622975,edinburgh,Edinburgh Review,
uc1.32106019933982,edinburgh,Edinburgh Review,
hvd.hw3mut,edinburgh,Edinburgh Review,
mdp.39015082395701,edinburgh,Edinburgh Review,
hvd.hw3mui,edinburgh,Edinburgh Review,
uc1.$b622990,edinburgh,Edinburgh Review,
uc1.32106019607990,edinburgh,Edinburgh Review,
nyp.33433081643524,edinburgh,Edinburgh Review,
uc1.b2973326,edinburgh,Edinburgh Review,
inu.30000093204935,edinburgh,Edinburgh Review,
uc1.32106015697581,edinburgh,Edinburgh Review,
uc1.$b622980,edinburgh,Edinburgh Review,
uc1.b2973029,edinburgh,Edinburgh Review,
hvd.hw3mqx,edinburgh,Edinburgh Review,
inu.30000093204711,edinburgh,Edinburgh Review,
uc1.b2973259,edinburgh,Edinburgh Review,
hvd.hw3mu6,edinburgh,Edinburgh Review,
njp.32101076379294,edinburgh,Edinburgh Review,
hvd.hw3muv,edinburgh,Edinburgh Review,
uc1.32106019933503,edinburgh,Edinburgh Review,
hvd.hw3mqu,edinburgh,Edinburgh Review,
uc1.32106019933701,edinburgh,Edinburgh Review,
uc1.$b623345,edinburgh,Edinburgh Review,
iau.31858028117228,edinburgh,Edinburgh Review,
njp.32101076378890,edinburgh,Edinburgh Review,
uc1.aa0000295899,edinburgh,Edinburgh Review,
njp.32101076379666,edinburgh,Edinburgh Review,
njp.32101076378544,edinburgh,Edinburgh Review,
hvd.hw3mw9,edinburgh,Edinburgh Review,
njp.32101076378239,edinburgh,Edinburgh Review,
uc1.aa0000296780,edinburgh,Edinburgh Review,
uc1.$b623352,edinburgh,Edinburgh Review,
inu.30000093205270,edinburgh,Edinburgh Review,
uc1.32106019607727,edinburgh,Edinburgh Review,
uc1.aa0000296731,edinburgh,Edinburgh Review,
uc1.b2973283,edinburgh,Edinburgh Review,
mdp.39015082395271,edinburgh,Edinburgh Review,
hvd.32044090301383,edinburgh,Edinburgh Review,
uc1.aa0000294017,edinburgh,Edinburgh Review,
uc1.$b623316,edinburgh,Edinburgh Review,
inu.30000093205056,edinburgh,Edinburgh Review,
uc1.32106019934469,edinburgh,Edinburgh Review,
njp.32101076379534,edinburgh,Edinburgh Review,
hvd.hw3muq,edinburgh,Edinburgh Review,
uc1.32106009107365,edinburgh,Edinburgh Review,
iau.31858028116915,edinburgh,Edinburgh Review,
coo.31924066379888,edinburgh,Edinburgh Review,
mdp.39015030193646,edinburgh,Edinburgh Review,
uc1.b2973356,edinburgh,Edinburgh Review,
uc1.b2973114,edinburgh,Edinburgh Review,
inu.30000093205783,edinburgh,Edinburgh Review,
uc1.b2973562,edinburgh,Edinburgh Review,
hvd.hw3mvi,edinburgh,Edinburgh Review,
njp.32101076378635,edinburgh,Edinburgh Review,
hvd.hw3mst,edinburgh,Edinburgh Review,
uc1.aa0000294116,edinburgh,Edinburgh Review,
uc1.32106019933909,edinburgh,Edinburgh Review,
uc1.aa0000293910,edinburgh,Edinburgh Review,
uc1.aa0000296657,edinburgh,Edinburgh Review,
uc1.aa0000293860,edinburgh,Edinburgh Review,
uc1.aa0000296608,edinburgh,Edinburgh Review,
nyp.33433081645107,edinburgh,Edinburgh Review,
hvd.hw3mvt,edinburgh,Edinburgh Review,
uc1.b2973531,edinburgh,Edinburgh Review,
uc1.32106019607743,edinburgh,Edinburgh Review,
hvd.hw3msy,edinburgh,Edinburgh Review,
mdp.39015008514484,edinburgh,Edinburgh Review,
njp.32101076378312,edinburgh,Edinburgh Review,
hvd.hw3msl,edinburgh,Edinburgh Review,
hvd.hw3mrt,edinburgh,Edinburgh Review,
uc1.aa0000295857,edinburgh,Edinburgh Review,
mdp.39015074715981,edinburgh,Edinburgh Review,
uc1.$b622976,edinburgh,Edinburgh Review,
njp.32101076379880,edinburgh,Edinburgh Review,
mdp.39015086386771,edinburgh,Edinburgh Review,
uc1.b2973306,edinburgh,Edinburgh Review,
uc1.aa0000296525,edinburgh,Edinburgh Review,
mdp.39015027446130,edinburgh,Edinburgh Review,
uc1.32106019934501,edinburgh,Edinburgh Review,
uc1.b2973118,edinburgh,Edinburgh Review,
uc1.b2973030,edinburgh,Edinburgh Review,
uc1.32106019934139,edinburgh,Edinburgh Review,
uc1.$b623363,edinburgh,Edinburgh Review,
uc1.32106019607842,edinburgh,Edinburgh Review,
uc1.32106019934394,edinburgh,Edinburgh Review,
njp.32101076378536,edinburgh,Edinburgh Review,
uc1.32106019933495,edinburgh,Edinburgh Review,
uc1.32106019933859,edinburgh,Edinburgh Review,
uc1.32106019934071,edinburgh,Edinburgh Review,
hvd.32044092648682,edinburgh,Edinburgh Review,
uc1.aa0000296079,edinburgh,Edinburgh Review,
uc1.32106019607750,edinburgh,Edinburgh Review,
uc1.$b623360,edinburgh,Edinburgh Review,
uc1.b2973282,edinburgh,Edinburgh Review,
mdp.39015082395735,edinburgh,Edinburgh Review,
hvd.hw3mvu,edinburgh,Edinburgh Review,
uc1.32106019934220,edinburgh,Edinburgh Review,
inu.30000093205379,edinburgh,Edinburgh Review,
hvd.hw3mra,edinburgh,Edinburgh Review,
hvd.32044092648708,edinburgh,Edinburgh Review,
uc1.b2973122,edinburgh,Edinburgh Review,
njp.32101076378825,edinburgh,Edinburgh Review,
uc1.32106019933776,edinburgh,Edinburgh Review,
uc1.b2973037,edinburgh,Edinburgh Review,
hvd.hw3muf,edinburgh,Edinburgh Review,
uc1.aa0000296756,edinburgh,Edinburgh Review,
uc1.aa0000294538,edinburgh,Edinburgh Review,
uc1.aa0000296350,edinburgh,Edinburgh Review,
uc1.b2973536,edinburgh,Edinburgh Review,
coo.31924069360794,edinburgh,Edinburgh Review,
njp.32101076378783,edinburgh,Edinburgh Review,
uc1.b2973537,edinburgh,Edinburgh Review,
uc1.b2973267,edinburgh,Edinburgh Review,
uc1.32106019608006,edinburgh,Edinburgh Review,
uc1.b2973256,edinburgh,Edinburgh Review,
inu.30000093205007,edinburgh,Edinburgh Review,
